contigName	contigLen	totalAvgDepth	sample_small.sorted	sample_small.sorted-var
NODE_1915_length_585_cov_1.201887	585	1.89885	1.89885	0.215552
NODE_1916_length_585_cov_1.030189	585	1.66897	1.66897	0.346384
NODE_1917_length_584_cov_3.512287	584	6.6106	6.6106	5.87803
NODE_1918_length_584_cov_2.156900	584	3.30415	3.30415	3.18212
NODE_1919_length_584_cov_1.032136	584	1.64286	1.64286	0.230122
NODE_1920_length_583_cov_3.524621	583	6.30485	6.30485	6.61519
NODE_1921_length_583_cov_1.840909	583	2.70208	2.70208	1.22816
NODE_1922_length_583_cov_1.221591	583	2.37644	2.37644	0.767689
NODE_1923_length_583_cov_1.034091	583	1.67667	1.67667	0.48781
NODE_1924_length_582_cov_35.510436	582	4.21759	4.21759	3.53492
NODE_1925_length_582_cov_2.867173	582	5.14815	5.14815	3.95017
NODE_1926_length_582_cov_1.899431	582	2.80093	2.80093	1.43592
NODE_1927_length_582_cov_1.726755	582	2.77546	2.77546	0.610719
NODE_1928_length_582_cov_1.489564	582	2.87963	2.87963	1.08988
NODE_1929_length_582_cov_1.292220	582	2.53009	2.53009	0.732271
NODE_1930_length_581_cov_2.349810	581	3.95592	3.95592	1.42364
NODE_1931_length_581_cov_2.142586	581	3.72622	3.72622	1.6551
NODE_1932_length_581_cov_1.903042	581	3.0232	3.0232	2.72505
NODE_1933_length_580_cov_2.401905	580	4.3186	4.3186	2.34813
NODE_1934_length_580_cov_1.739048	580	3.20465	3.20465	1.25405
NODE_1935_length_579_cov_9.438931	579	16.3496	16.3496	17.0551
NODE_1936_length_579_cov_3.034351	579	5.21445	5.21445	2.50997
NODE_1937_length_579_cov_1.700382	579	2.82751	2.82751	0.951486
NODE_1938_length_579_cov_1.501908	579	2.45688	2.45688	1.14124
NODE_1939_length_579_cov_1.437023	579	2.51515	2.51515	0.848484
NODE_1940_length_579_cov_1.240458	579	2.30536	2.30536	0.441584
NODE_1941_length_579_cov_1.137405	579	2.01865	2.01865	0.537035
NODE_1942_length_578_cov_163.516252	578	260.028	260.028	415.301
NODE_1943_length_578_cov_3.151052	578	4.65421	4.65421	2.97617
NODE_1944_length_578_cov_1.300191	578	2.63084	2.63084	0.87043
NODE_1945_length_578_cov_1.275335	578	2.24299	2.24299	0.563772
NODE_1946_length_577_cov_6.708812	577	8.36534	8.36534	2.35917
NODE_1947_length_577_cov_3.770115	577	7.8103	7.8103	7.69868
NODE_1948_length_577_cov_3.109195	577	5.75176	5.75176	2.55796
NODE_1949_length_577_cov_2.091954	577	3.75176	3.75176	2.8725
NODE_1950_length_577_cov_2.051724	577	3.54333	3.54333	1.32851
NODE_1951_length_577_cov_2.009579	577	3.78454	3.78454	2.63891
NODE_1952_length_576_cov_2.403071	576	4.51408	4.51408	2.11391
NODE_1953_length_576_cov_2.055662	576	3.48592	3.48592	2.00097
NODE_1954_length_576_cov_1.915547	576	3.17371	3.17371	1.91329
NODE_1955_length_575_cov_2.098077	575	3.18824	3.18824	1.26165
NODE_1956_length_575_cov_1.319231	575	2.62118	2.62118	0.679269
NODE_1957_length_573_cov_2.283784	573	3.85106	3.85106	3.67208
NODE_1958_length_573_cov_1.882239	573	3.3357	3.3357	2.47471
NODE_1959_length_573_cov_1.841699	573	2.40189	2.40189	2.56323
NODE_1960_length_573_cov_1.756757	573	2.85106	2.85106	0.894826
NODE_1961_length_572_cov_46.528046	572	77.0095	77.0095	809.743
NODE_1962_length_572_cov_2.816248	572	4.68483	4.68483	3.26624
NODE_1963_length_572_cov_2.077369	572	3.4763	3.4763	1.6467
NODE_1964_length_572_cov_2.034816	572	3.73223	3.73223	1.76423
NODE_1965_length_572_cov_1.754352	572	3.109	3.109	1.06647
NODE_1966_length_572_cov_1.475822	572	2.50711	2.50711	1.08665
NODE_1967_length_572_cov_1.442940	572	2.64929	2.64929	1.36839
NODE_1968_length_572_cov_1.232108	572	1.99289	1.99289	0.396624
NODE_1969_length_571_cov_2.292636	571	3.70546	3.70546	3.26066
NODE_1970_length_571_cov_1.763566	571	2.88124	2.88124	1.2811
NODE_1971_length_571_cov_1.746124	571	2.81235	2.81235	1.54327
NODE_1972_length_571_cov_1.366279	571	2.23753	2.23753	0.562495
NODE_1973_length_571_cov_1.170543	571	2.06888	2.06888	0.511911
NODE_1974_length_570_cov_2.493204	570	4.05238	4.05238	1.77291
NODE_1975_length_570_cov_1.875728	570	3.14048	3.14048	1.19979
NODE_1976_length_570_cov_1.621359	570	2.98095	2.98095	0.429232
NODE_1977_length_570_cov_1.590291	570	2.64762	2.64762	0.978156
NODE_1978_length_570_cov_1.382524	570	2.57381	2.57381	0.479026
NODE_1979_length_570_cov_0.871845	570	1.41429	1.41429	0.243232
NODE_1980_length_569_cov_1.758755	569	3.06205	3.06205	1.11098
NODE_1981_length_569_cov_1.737354	569	2.7685	2.7685	2.08264
NODE_1982_length_569_cov_1.591440	569	2.67303	2.67303	1.83782
NODE_1983_length_569_cov_1.239300	569	2.04057	2.04057	0.417011
NODE_1984_length_568_cov_2.838207	568	4.6244	4.6244	7.17034
NODE_1985_length_568_cov_2.128655	568	3.6244	3.6244	2.47491
NODE_1986_length_568_cov_2.035088	568	3.37799	3.37799	2.02945
NODE_1987_length_568_cov_1.799220	568	2.85167	2.85167	2.00193
NODE_1988_length_568_cov_1.491228	568	2.47129	2.47129	0.460806
NODE_1989_length_567_cov_6.531250	567	6.82014	6.82014	3.76806
NODE_1990_length_567_cov_4.166016	567	7.08393	7.08393	3.44726
NODE_1991_length_567_cov_3.050781	567	5.39808	5.39808	1.24019
NODE_1992_length_567_cov_2.914062	567	5.05995	5.05995	3.38823
NODE_1993_length_567_cov_1.527344	567	2.9952	2.9952	0.894207
NODE_1994_length_566_cov_15.352250	566	24.762	24.762	36.1288
NODE_1995_length_566_cov_2.610568	566	4.56971	4.56971	2.69875
NODE_1996_length_566_cov_2.485323	566	4.125	4.125	1.89277
NODE_1997_length_566_cov_1.759295	566	2.98558	2.98558	1.58052
NODE_1998_length_566_cov_1.420744	566	2.34615	2.34615	0.785913
NODE_1999_length_566_cov_1.246575	566	1.89663	1.89663	0.435072
NODE_2000_length_566_cov_0.998043	566	1.51923	1.51923	0.250232
NODE_2001_length_565_cov_2.623529	565	4.75422	4.75422	2.58195
NODE_2002_length_565_cov_2.388235	565	4.38072	4.38072	1.87886
NODE_2003_length_565_cov_1.209804	565	1.90602	1.90602	0.433177
NODE_2004_length_564_cov_4.039293	564	6.55556	6.55556	2.58649
NODE_2005_length_564_cov_2.538310	564	4.6087	4.6087	1.31382
NODE_2006_length_564_cov_2.045187	564	3.63285	3.63285	1.78739
NODE_2007_length_564_cov_1.917485	564	3.17391	3.17391	0.846195
NODE_2008_length_563_cov_2.116142	563	3.56174	3.56174	3.15455
NODE_2009_length_563_cov_1.612205	563	2.72881	2.72881	1.19327
NODE_2010_length_562_cov_10.976331	562	15.9636	15.9636	17.3442
NODE_2011_length_562_cov_1.794872	562	2.84951	2.84951	1.47608
NODE_2012_length_562_cov_1.564103	562	2.28155	2.28155	1.67723
NODE_2013_length_561_cov_2.877470	561	4.58637	4.58637	2.78946
NODE_2014_length_561_cov_2.511858	561	4.66423	4.66423	1.85773
NODE_2015_length_561_cov_1.709486	561	2.81022	2.81022	0.510234
NODE_2016_length_561_cov_1.671937	561	3.36496	3.36496	1.29574
NODE_2017_length_561_cov_1.345850	561	2.20438	2.20438	1.0313
NODE_2018_length_560_cov_11.748515	560	18.8732	18.8732	11.7345
NODE_2019_length_560_cov_2.920792	560	5.23415	5.23415	4.10641
NODE_2020_length_560_cov_2.299010	560	3.46341	3.46341	1.76516
NODE_2021_length_560_cov_1.790099	560	3.09756	3.09756	0.973343
NODE_2022_length_560_cov_1.649505	560	2.82439	2.82439	2.10111
NODE_2023_length_560_cov_1.081188	560	1.56098	1.56098	0.594076
NODE_2024_length_559_cov_2.047619	559	3.49633	3.49633	1.40746
NODE_2025_length_559_cov_2.007937	559	4.13692	4.13692	1.11846
NODE_2026_length_558_cov_2.576541	558	3.70098	3.70098	2.11184
NODE_2027_length_558_cov_1.809145	558	3.19853	3.19853	1.95803
NODE_2028_length_558_cov_1.805169	558	3.20098	3.20098	1.52216
NODE_2029_length_558_cov_1.626243	558	2.30882	2.30882	2.08621
NODE_2030_length_558_cov_1.524851	558	2.9951	2.9951	1.82307
NODE_2031_length_558_cov_1.447316	558	2.34559	2.34559	0.870449
NODE_2032_length_558_cov_1.123260	558	1.55147	1.55147	0.247959
NODE_2033_length_557_cov_147.822709	557	148.931	148.931	3199.51
NODE_2034_length_557_cov_5.974104	557	10.2678	10.2678	6.73351
NODE_2035_length_557_cov_1.380478	557	2.30221	2.30221	1.13258
NODE_2036_length_557_cov_1.081673	557	1.59214	1.59214	0.468706
NODE_2037_length_556_cov_3.249501	556	6.0936	6.0936	2.15419
NODE_2038_length_556_cov_2.253493	556	3.62315	3.62315	4.14652
NODE_2039_length_556_cov_1.856287	556	3.12069	3.12069	2.21996
NODE_2040_length_555_cov_2.182000	555	3.27161	3.27161	2.82704
NODE_2041_length_555_cov_1.710000	555	3.02963	3.02963	0.974369
NODE_2042_length_555_cov_1.638000	555	2.52346	2.52346	1.14611
NODE_2043_length_554_cov_2.390782	554	4.61139	4.61139	0.545874
NODE_2044_length_554_cov_1.823647	554	2.98267	2.98267	0.736671
NODE_2045_length_554_cov_1.328657	554	2.55941	2.55941	0.668919
NODE_2046_length_553_cov_2.700803	553	4.4665	4.4665	4.96589
NODE_2047_length_553_cov_2.116466	553	3.47891	3.47891	1.45416
NODE_2048_length_553_cov_2.010040	553	3.34243	3.34243	2.0516
NODE_2049_length_553_cov_2.000000	553	3.27543	3.27543	1.53837
NODE_2050_length_553_cov_1.825301	553	3.21588	3.21588	1.4483
NODE_2051_length_553_cov_1.734940	553	2.86104	2.86104	1.29905
NODE_2052_length_552_cov_2.547284	552	4.19154	4.19154	1.59663
NODE_2053_length_552_cov_1.647887	552	2.45274	2.45274	0.637413
NODE_2054_length_551_cov_3.300403	551	5.56608	5.56608	1.55125
NODE_2055_length_551_cov_2.588710	551	4.58354	4.58354	0.773627
NODE_2056_length_551_cov_1.832661	551	3.04738	3.04738	1.36525
NODE_2057_length_551_cov_1.645161	551	2.55362	2.55362	0.742742
NODE_2058_length_551_cov_1.385081	551	2.5187	2.5187	0.570274
NODE_2059_length_551_cov_1.278226	551	1.97756	1.97756	0.576995
NODE_2060_length_550_cov_3.581818	550	6.255	6.255	5.68418
NODE_2061_length_550_cov_2.179798	550	3.9425	3.9425	2.74104
NODE_2062_length_550_cov_1.654545	550	2.5225	2.5225	0.881698
NODE_2063_length_550_cov_1.555556	550	2.6775	2.6775	0.324305
NODE_2064_length_550_cov_1.432323	550	2.365	2.365	0.924086
NODE_2065_length_550_cov_0.880808	550	1.43	1.43	0.245714
NODE_2066_length_549_cov_35.072874	549	56.9023	56.9023	182.048
NODE_2067_length_549_cov_2.000000	549	3.29323	3.29323	0.604753
NODE_2068_length_549_cov_1.564777	549	2.00752	2.00752	1.15321
NODE_2069_length_549_cov_1.376518	549	2.49373	2.49373	0.773201
NODE_2070_length_549_cov_1.161943	549	1.96742	1.96742	0.514011
NODE_2071_length_549_cov_1.060729	549	1.81454	1.81454	0.327325
NODE_2072_length_548_cov_1.809331	548	3.30653	3.30653	0.75215
NODE_2073_length_548_cov_1.474645	548	2.37688	2.37688	0.688836
NODE_2074_length_548_cov_1.474645	548	2.27136	2.27136	0.429959
NODE_2075_length_548_cov_1.283976	548	2.22864	2.22864	0.388396
NODE_2076_length_547_cov_2.534553	547	4.72796	4.72796	2.51167
NODE_2077_length_547_cov_2.485772	547	4.15869	4.15869	3.3409
NODE_2078_length_546_cov_3.040733	546	4.5202	4.5202	2.8477
NODE_2079_length_546_cov_2.221996	546	3.81566	3.81566	5.85202
NODE_2080_length_546_cov_1.835031	546	3.15404	3.15404	0.758492
NODE_2081_length_546_cov_1.600815	546	2.76263	2.76263	0.849839
NODE_2082_length_546_cov_0.959267	546	1.64141	1.64141	0.433116
NODE_2083_length_545_cov_2.557143	545	4.18228	4.18228	2.33217
NODE_2084_length_545_cov_2.226531	545	3.69367	3.69367	1.00491
NODE_2085_length_545_cov_2.042857	545	3.6481	3.6481	1.4723
NODE_2086_length_545_cov_1.828571	545	3.27089	3.27089	1.16247
NODE_2087_length_544_cov_2.231084	544	3.49492	3.49492	1.59413
NODE_2088_length_544_cov_1.507157	544	2.77919	2.77919	0.543993
NODE_2089_length_543_cov_2.510246	543	4.5369	4.5369	1.16254
NODE_2090_length_543_cov_2.200820	543	3.76336	3.76336	1.00763
NODE_2091_length_542_cov_17.965092	542	28.148	28.148	19.661
NODE_2092_length_542_cov_2.802875	542	4.34184	4.34184	1.64244
NODE_2093_length_542_cov_2.180698	542	3.64286	3.64286	3.75448
NODE_2094_length_542_cov_1.650924	542	2.67092	2.67092	1.5922
NODE_2095_length_542_cov_1.494867	542	2.24745	2.24745	1.08184
NODE_2096_length_542_cov_1.024641	542	1.78571	1.78571	0.588234
NODE_2097_length_541_cov_23.395062	541	31.8312	31.8312	25.8433
NODE_2098_length_541_cov_1.993827	541	3.1509	3.1509	2.02589
NODE_2099_length_541_cov_1.790123	541	3.71356	3.71356	2.67159
NODE_2100_length_541_cov_1.310700	541	2.03836	2.03836	0.749805
NODE_2101_length_541_cov_1.310700	541	2.03836	2.03836	0.565191
NODE_2102_length_540_cov_41.162887	540	61.7667	61.7667	393.752
NODE_2103_length_540_cov_1.874227	540	3.14615	3.14615	1.39504
NODE_2104_length_540_cov_1.552577	540	2.96923	2.96923	1.4952
NODE_2105_length_540_cov_1.084536	540	1.85128	1.85128	0.317157
NODE_2106_length_540_cov_0.964948	540	1.5	1.5	0.589974
NODE_2107_length_540_cov_0.938144	540	1.48718	1.48718	0.250478
NODE_2108_length_539_cov_2.632231	539	4.39075	4.39075	2.34177
NODE_2109_length_539_cov_2.175620	539	4.26478	4.26478	3.39105
NODE_2110_length_539_cov_1.165289	539	2.04884	2.04884	0.938329
NODE_2111_length_539_cov_1.037190	539	1.79177	1.79177	0.639521
NODE_2112_length_538_cov_3.076605	538	5.31959	5.31959	1.49967
NODE_2113_length_538_cov_1.884058	538	3.05412	3.05412	2.28905
NODE_2114_length_538_cov_1.695652	538	2.84794	2.84794	1.17837
NODE_2115_length_538_cov_1.507246	538	2.39691	2.39691	0.906656
NODE_2116_length_538_cov_1.503106	538	2.70361	2.70361	0.979108
NODE_2117_length_538_cov_1.318841	538	2.05412	2.05412	0.671482
NODE_2118_length_537_cov_3.010373	537	5.07752	5.07752	1.61055
NODE_2119_length_537_cov_2.072614	537	4.0155	4.0155	3.77696
NODE_2120_length_537_cov_1.724066	537	3.15504	3.15504	0.659838
NODE_2121_length_537_cov_1.612033	537	2.62016	2.62016	1.24135
NODE_2122_length_537_cov_1.145228	537	1.8553	1.8553	0.429786
NODE_2123_length_537_cov_0.943983	537	1.49871	1.49871	0.250647
NODE_2124_length_536_cov_2.802495	536	4.71244	4.71244	1.35865
NODE_2125_length_536_cov_2.097713	536	3.63731	3.63731	0.964217
NODE_2126_length_536_cov_1.659044	536	2.97927	2.97927	0.939828
NODE_2127_length_536_cov_1.659044	536	2.73834	2.73834	0.427462
NODE_2128_length_535_cov_70.612500	535	109.948	109.948	257.273
NODE_2129_length_535_cov_1.370833	535	2.7039	2.7039	0.985013
NODE_2130_length_535_cov_1.327083	535	2.11688	2.11688	0.60349
NODE_2131_length_534_cov_3.903967	534	2.58073	2.58073	1.62271
NODE_2132_length_534_cov_2.442589	534	4.5	4.5	1.57702
NODE_2133_length_534_cov_1.707724	534	2.42448	2.42448	1.117
NODE_2134_length_534_cov_1.327766	534	2.23177	2.23177	0.77904
NODE_2135_length_534_cov_1.135699	534	1.6901	1.6901	0.402408
NODE_2136_length_533_cov_2.617155	533	4.62141	4.62141	4.45055
NODE_2137_length_533_cov_2.238494	533	3.98695	3.98695	2.75637
NODE_2138_length_533_cov_1.493724	533	2.33681	2.33681	0.459558
NODE_2139_length_532_cov_3.670860	532	6.15969	6.15969	8.46525
NODE_2140_length_532_cov_3.622642	532	5.80628	5.80628	1.93088
NODE_2141_length_532_cov_2.570231	532	4.92147	4.92147	4.13031
NODE_2142_length_532_cov_2.480084	532	3.02094	3.02094	2.06255
NODE_2143_length_532_cov_1.522013	532	2.59424	2.59424	1.89529
NODE_2144_length_532_cov_1.381551	532	3.02356	3.02356	1.83933
NODE_2145_length_532_cov_1.329140	532	2.19895	2.19895	0.354014
NODE_2146_length_531_cov_12.363445	531	10.5328	10.5328	20.8496
NODE_2147_length_531_cov_3.470588	531	6.29921	6.29921	4.3576
NODE_2148_length_531_cov_1.718487	531	2.8084	2.8084	1.14477
NODE_2149_length_531_cov_1.338235	531	2.14961	2.14961	0.722296
NODE_2150_length_530_cov_2.218947	530	4.04211	4.04211	1.15917
NODE_2151_length_530_cov_2.021053	530	3.54737	3.54737	3.29326
NODE_2152_length_530_cov_1.854737	530	3.06053	3.06053	2.29976
NODE_2153_length_530_cov_1.532632	530	2.94474	2.94474	1.03916
NODE_2154_length_530_cov_1.322105	530	2.54474	2.54474	0.396411
NODE_2155_length_530_cov_1.122105	530	2.03158	2.03158	0.748338
NODE_2156_length_529_cov_2.111814	529	3.0686	3.0686	1.66724
NODE_2157_length_529_cov_1.801688	529	3.1372	3.1372	0.346205
NODE_2158_length_529_cov_1.679325	529	2.43008	2.43008	0.653168
NODE_2159_length_529_cov_1.092827	529	1.78892	1.78892	0.410353
NODE_2160_length_528_cov_3.839323	528	6.76984	6.76984	14.8567
NODE_2161_length_528_cov_3.653277	528	6.21429	6.21429	2.85847
NODE_2162_length_528_cov_2.513742	528	3.89153	3.89153	3.53992
NODE_2163_length_528_cov_1.714588	528	2.9418	2.9418	1.55098
NODE_2164_length_528_cov_1.114165	528	1.91799	1.91799	0.229332
NODE_2165_length_527_cov_3.258475	527	5.10345	5.10345	2.58236
NODE_2166_length_527_cov_1.798729	527	2.98408	2.98408	1.28166
NODE_2167_length_527_cov_1.529661	527	3.35809	3.35809	1.03367
NODE_2168_length_527_cov_1.444915	527	2.66313	2.66313	1.6176
NODE_2169_length_527_cov_1.288136	527	2.1618	2.1618	0.231729
NODE_2170_length_526_cov_1.590234	526	2.6383	2.6383	0.983491
NODE_2171_length_526_cov_1.543524	526	2.58511	2.58511	0.606069
NODE_2172_length_525_cov_2.889362	525	5.13333	5.13333	3.81106
NODE_2173_length_525_cov_2.263830	525	4.096	4.096	1.38114
NODE_2174_length_525_cov_1.810638	525	3.34133	3.34133	0.669279
NODE_2175_length_525_cov_1.548936	525	2.51467	2.51467	1.34671
NODE_2176_length_525_cov_1.523404	525	2.75733	2.75733	2.15219
NODE_2177_length_525_cov_1.257447	525	2.256	2.256	0.453005
NODE_2178_length_525_cov_0.965957	525	1.48533	1.48533	0.250454
NODE_2179_length_524_cov_1.663113	524	3.49198	3.49198	4.32567
NODE_2180_length_524_cov_1.063966	524	1.94118	1.94118	0.0823212
NODE_2181_length_523_cov_3.098291	523	4.98123	4.98123	1.95396
NODE_2182_length_523_cov_2.626068	523	5.22252	5.22252	3.51218
NODE_2183_length_523_cov_1.166667	523	1.90617	1.90617	0.43472
NODE_2184_length_523_cov_1.166667	523	1.80161	1.80161	0.369137
NODE_2185_length_522_cov_5.546039	522	7.2043	7.2043	5.57539
NODE_2186_length_522_cov_2.488223	522	4.43548	4.43548	1.39475
NODE_2187_length_522_cov_1.017131	522	1.94892	1.94892	0.932692
NODE_2188_length_522_cov_0.892934	522	1.55914	1.55914	0.446628
NODE_2189_length_521_cov_2.959227	521	5.01617	5.01617	3.63216
NODE_2190_length_521_cov_2.148069	521	3.28032	3.28032	1.93742
NODE_2191_length_521_cov_1.952790	521	2.86253	2.86253	2.74051
NODE_2192_length_521_cov_1.366953	521	1.42049	1.42049	0.244337
NODE_2193_length_521_cov_1.248927	521	1.8814	1.8814	0.996704
NODE_2194_length_521_cov_0.918455	521	1.56065	1.56065	0.246987
NODE_2195_length_520_cov_2.505376	520	5.12703	5.12703	5.4391
NODE_2196_length_520_cov_1.969892	520	3.44595	3.44595	1.07702
NODE_2197_length_520_cov_1.324731	520	2.04324	2.04324	0.426313
NODE_2198_length_520_cov_1.283871	520	2.14595	2.14595	0.634467
NODE_2199_length_519_cov_1.946121	519	3.33875	3.33875	3.18112
NODE_2200_length_519_cov_1.275862	519	2.1355	2.1355	0.438109
NODE_2201_length_519_cov_1.176724	519	1.8916	1.8916	0.303435
NODE_2202_length_519_cov_1.176724	519	1.77236	1.77236	0.208907
NODE_2203_length_519_cov_1.174569	519	1.80759	1.80759	0.373203
NODE_2204_length_519_cov_1.140086	519	1.92412	1.92412	0.456182
NODE_2205_length_518_cov_2.358531	518	3.8587	3.8587	1.33148
NODE_2206_length_518_cov_2.319654	518	3.84783	3.84783	2.16207
NODE_2207_length_518_cov_2.207343	518	3.77717	3.77717	3.27447
NODE_2208_length_518_cov_1.375810	518	2.10054	2.10054	0.428555
NODE_2209_length_518_cov_1.071274	518	1.57609	1.57609	0.244876
NODE_2210_length_517_cov_61.991342	517	102.406	102.406	206.04
NODE_2211_length_517_cov_40.398268	517	63.9673	63.9673	66.8295
NODE_2212_length_517_cov_2.151515	517	3.14986	3.14986	2.40098
NODE_2213_length_517_cov_1.181818	517	1.86921	1.86921	0.430934
NODE_2214_length_516_cov_1.963124	516	3.05191	3.05191	2.06031
NODE_2215_length_516_cov_1.360087	516	2.2623	2.2623	0.599506
NODE_2216_length_515_cov_3.954348	515	7.33973	7.33973	3.53262
NODE_2217_length_515_cov_2.667391	515	4.29863	4.29863	0.748487
NODE_2218_length_515_cov_2.130435	515	3.56164	3.56164	1.4282
NODE_2219_length_515_cov_0.989130	515	1.39452	1.39452	0.387882
NODE_2220_length_515_cov_0.989130	515	1.55616	1.55616	0.247524
NODE_2221_length_514_cov_3.074074	514	4.11813	4.11813	3.00805
NODE_2222_length_514_cov_2.745098	514	4.82418	4.82418	1.99103
NODE_2223_length_514_cov_2.342048	514	3.83791	3.83791	0.439221
NODE_2224_length_514_cov_1.111111	514	1.81593	1.81593	0.337928
NODE_2225_length_513_cov_82.781659	513	129.358	129.358	175.921
NODE_2226_length_513_cov_21.803493	513	32.7741	32.7741	12.4571
NODE_2227_length_513_cov_3.984716	513	5.09642	5.09642	2.59564
NODE_2228_length_513_cov_2.561135	513	4.60882	4.60882	1.11727
NODE_2229_length_513_cov_2.032751	513	3.61708	3.61708	0.491088
NODE_2230_length_513_cov_1.864629	513	3.42975	3.42975	1.42806
NODE_2231_length_513_cov_1.860262	513	2.57851	2.57851	0.636773
NODE_2232_length_513_cov_1.788210	513	3.10744	3.10744	1.69284
NODE_2233_length_513_cov_1.395197	513	2.27548	2.27548	0.697384
NODE_2234_length_513_cov_1.189956	513	1.81818	1.81818	0.475135
NODE_2235_length_513_cov_0.978166	513	1.94215	1.94215	0.358522
NODE_2236_length_512_cov_1.989059	512	3.02762	3.02762	2.70283
NODE_2237_length_512_cov_0.947484	512	1.59669	1.59669	0.241319
NODE_2238_length_511_cov_2.688596	511	4.759	4.759	1.47787
NODE_2239_length_511_cov_2.192982	511	4.03047	4.03047	3.29628
NODE_2240_length_511_cov_2.061404	511	3.71468	3.71468	1.34337
NODE_2241_length_511_cov_1.995614	511	3.45706	3.45706	2.17663
NODE_2242_length_511_cov_1.796053	511	3.50693	3.50693	0.900648
NODE_2243_length_511_cov_1.754386	511	2.38504	2.38504	0.942998
NODE_2244_length_511_cov_1.552632	511	2.61496	2.61496	0.598552
NODE_2245_length_511_cov_1.377193	511	2.69529	2.69529	0.573563
NODE_2246_length_511_cov_1.197368	511	1.98615	1.98615	0.480363
NODE_2247_length_511_cov_0.978070	511	1.57618	1.57618	0.244876
NODE_2248_length_510_cov_10.195604	510	16.6278	16.6278	12.7023
NODE_2249_length_510_cov_3.498901	510	5.84722	5.84722	3.17714
NODE_2250_length_510_cov_2.800000	510	4.30556	4.30556	2.33535
NODE_2251_length_510_cov_2.362637	510	3.30556	3.30556	1.53312
NODE_2252_length_510_cov_2.116484	510	3.67778	3.67778	1.44462
NODE_2253_length_510_cov_2.000000	510	3.29167	3.29167	0.663997
NODE_2254_length_510_cov_1.771429	510	2.71667	2.71667	2.85543
NODE_2255_length_510_cov_1.485714	510	2.59722	2.59722	1.12701
NODE_2256_length_510_cov_1.358242	510	1.78056	1.78056	0.433605
NODE_2257_length_508_cov_2.406181	508	4.05028	4.05028	2.27758
NODE_2258_length_508_cov_1.896247	508	3.44134	3.44134	1.93352
NODE_2259_length_508_cov_1.600442	508	2.41899	2.41899	1.14048
NODE_2260_length_508_cov_1.490066	508	2.37989	2.37989	0.824468
NODE_2261_length_508_cov_1.406181	508	2.22346	2.22346	0.756647
NODE_2262_length_508_cov_1.211921	508	2.05866	2.05866	1.08059
NODE_2263_length_507_cov_2.825221	507	5.18767	5.18767	1.18097
NODE_2264_length_507_cov_2.214602	507	3.88235	3.88235	0.901851
NODE_2265_length_507_cov_2.019912	507	3.57143	3.57143	1.20065
NODE_2266_length_507_cov_2.013274	507	3.34454	3.34454	0.968039
NODE_2267_length_507_cov_1.811947	507	3.22129	3.22129	0.863815
NODE_2268_length_507_cov_1.617257	507	2.4874	2.4874	0.784251
NODE_2269_length_507_cov_1.610619	507	2.59664	2.59664	0.623359
NODE_2270_length_507_cov_1.599558	507	2.44258	2.44258	1.07885
NODE_2271_length_507_cov_1.006637	507	1.62465	1.62465	0.308155
NODE_2272_length_506_cov_2.206208	506	3.73315	3.73315	1.43
NODE_2273_length_506_cov_1.913525	506	4.61517	4.61517	2.89656
NODE_2274_length_506_cov_1.811530	506	3	3	1.72394
NODE_2275_length_506_cov_1.733925	506	3.3118	3.3118	0.474339
NODE_2276_length_506_cov_1.416851	506	2.80899	2.80899	0.678904
NODE_2277_length_505_cov_3.235556	505	5.2169	5.2169	0.887851
NODE_2278_length_505_cov_2.848889	505	4.68732	4.68732	6.76919
NODE_2279_length_505_cov_1.940000	505	3.20563	3.20563	2.16946
NODE_2280_length_505_cov_1.851111	505	3.42535	3.42535	0.448508
NODE_2281_length_504_cov_1.610245	504	2.97458	2.97458	0.710399
NODE_2282_length_504_cov_1.534521	504	2.41243	2.41243	1.14387
NODE_2283_length_504_cov_1.505568	504	2.81073	2.81073	1.35501
NODE_2284_length_504_cov_1.120267	504	2.00847	2.00847	0.439022
NODE_2285_length_503_cov_1.854911	503	3.24929	3.24929	2.23881
NODE_2286_length_503_cov_1.812500	503	3.26629	3.26629	2.67889
NODE_2287_length_503_cov_1.625000	503	2.66856	2.66856	0.534715
NODE_2288_length_503_cov_1.218750	503	1.9745	1.9745	0.382872
NODE_2289_length_502_cov_2.111857	502	3.44886	3.44886	0.652649
NODE_2290_length_502_cov_1.829978	502	2.92045	2.92045	0.660321
NODE_2291_length_502_cov_1.187919	502	2.1733	2.1733	0.998373
NODE_2292_length_502_cov_1.093960	502	1.74432	1.74432	0.595409
NODE_2293_length_501_cov_2.652466	501	4.49858	4.49858	2.325
NODE_2294_length_501_cov_2.448430	501	3.84615	3.84615	2.37626
NODE_2295_length_501_cov_1.860987	501	3.40741	3.40741	1.07069
NODE_2296_length_501_cov_1.836323	501	3.19088	3.19088	1.25203
NODE_2297_length_501_cov_1.753363	501	3.08547	3.08547	1.08982
NODE_2298_length_501_cov_1.663677	501	3.34473	3.34473	3.15226
NODE_2299_length_501_cov_1.632287	501	2.39316	2.39316	1.34783
NODE_2300_length_501_cov_1.632287	501	2.66382	2.66382	0.423802
NODE_2301_length_501_cov_1.632287	501	2.78917	2.78917	0.578282
NODE_2302_length_500_cov_17.716854	500	20.7143	20.7143	20.411
NODE_2303_length_500_cov_2.044944	500	3.35143	3.35143	4.4005
